Время посещения,Время измерения,Вход со стороны Иорданской лестницы,Вход со стороны Церковной лестницы,Вход со стороны Шуваловского проезда,Входной билет в Главный Штаб
2025-05-08 14:00:00,2025-05-07 12:41:50,0,0,0,8
2025-05-08 14:30:00,2025-05-07 12:41:50,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:41:50,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:41:50,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:41:50,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:41:55,0,0,0,1
2025-05-08 11:30:00,2025-05-07 12:41:55,0,0,0,27
2025-05-08 12:00:00,2025-05-07 12:41:55,0,0,0,3
2025-05-08 12:30:00,2025-05-07 12:41:55,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:41:55,0,0,0,19
2025-05-08 13:30:00,2025-05-07 12:41:55,0,0,0,29
2025-05-08 14:00:00,2025-05-07 12:41:55,0,0,0,7
2025-05-08 14:30:00,2025-05-07 12:41:55,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:41:55,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:41:55,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:41:55,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:42:00,0,0,0,1
2025-05-08 11:30:00,2025-05-07 12:42:00,0,0,0,27
2025-05-08 12:00:00,2025-05-07 12:42:00,0,0,0,3
2025-05-08 12:30:00,2025-05-07 12:42:00,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:42:00,0,0,0,19
2025-05-08 13:30:00,2025-05-07 12:42:00,0,0,0,27
2025-05-08 14:00:00,2025-05-07 12:42:00,0,0,0,4
2025-05-08 14:30:00,2025-05-07 12:42:00,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:42:00,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:42:00,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:42:00,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:42:05,0,0,0,1
2025-05-08 11:30:00,2025-05-07 12:42:05,0,0,0,27
2025-05-08 12:00:00,2025-05-07 12:42:05,0,0,0,3
2025-05-08 12:30:00,2025-05-07 12:42:05,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:42:05,0,0,0,19
2025-05-08 13:30:00,2025-05-07 12:42:05,0,0,0,25
2025-05-08 14:00:00,2025-05-07 12:42:05,0,0,0,1
2025-05-08 14:30:00,2025-05-07 12:42:05,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:42:05,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:42:05,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:42:05,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:42:10,0,0,0,1
2025-05-08 11:30:00,2025-05-07 12:42:10,0,0,0,27
2025-05-08 12:00:00,2025-05-07 12:42:10,0,0,0,3
2025-05-08 12:30:00,2025-05-07 12:42:10,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:42:10,0,0,0,19
2025-05-08 13:30:00,2025-05-07 12:42:10,0,0,0,25
2025-05-08 14:00:00,2025-05-07 12:42:10,0,0,0,1
2025-05-08 14:30:00,2025-05-07 12:42:10,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:42:10,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:42:10,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:42:10,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:42:15,0,0,0,1
2025-05-08 11:30:00,2025-05-07 12:42:15,0,0,0,27
2025-05-08 12:00:00,2025-05-07 12:42:15,0,0,0,3
2025-05-08 12:30:00,2025-05-07 12:42:15,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:42:15,0,0,0,19
2025-05-08 13:30:00,2025-05-07 12:42:15,0,0,0,25
2025-05-08 14:00:00,2025-05-07 12:42:15,0,0,0,1
2025-05-08 14:30:00,2025-05-07 12:42:15,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:42:15,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:42:15,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:42:15,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:42:20,0,0,0,1
2025-05-08 11:30:00,2025-05-07 12:42:20,0,0,0,27
2025-05-08 12:00:00,2025-05-07 12:42:20,0,0,0,3
2025-05-08 12:30:00,2025-05-07 12:42:20,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:42:20,0,0,0,19
2025-05-08 13:30:00,2025-05-07 12:42:20,0,0,0,25
2025-05-08 14:00:00,2025-05-07 12:42:20,0,0,0,1
2025-05-08 14:30:00,2025-05-07 12:42:20,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:42:20,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:42:20,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:42:20,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:42:25,0,0,0,1
2025-05-08 11:30:00,2025-05-07 12:42:25,0,0,0,27
2025-05-08 12:00:00,2025-05-07 12:42:25,0,0,0,3
2025-05-08 12:30:00,2025-05-07 12:42:25,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:42:25,0,0,0,19
2025-05-08 13:30:00,2025-05-07 12:42:25,0,0,0,25
2025-05-08 14:00:00,2025-05-07 12:42:25,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:42:25,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:42:25,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:42:25,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:42:25,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:42:30,0,0,0,1
2025-05-08 11:30:00,2025-05-07 12:42:30,0,0,0,22
2025-05-08 12:00:00,2025-05-07 12:42:30,0,0,0,3
2025-05-08 12:30:00,2025-05-07 12:42:30,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:42:30,0,0,0,19
2025-05-08 13:30:00,2025-05-07 12:42:30,0,0,0,25
2025-05-08 14:00:00,2025-05-07 12:42:30,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:42:30,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:42:30,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:42:30,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:42:30,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:42:35,0,0,0,1
2025-05-08 11:30:00,2025-05-07 12:42:35,0,0,0,22
2025-05-08 12:00:00,2025-05-07 12:42:35,0,0,0,3
2025-05-08 12:30:00,2025-05-07 12:42:35,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:42:35,0,0,0,19
2025-05-08 13:30:00,2025-05-07 12:42:35,0,0,0,25
2025-05-08 14:00:00,2025-05-07 12:42:35,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:42:35,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:42:35,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:42:35,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:42:35,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:42:40,0,0,0,1
2025-05-08 11:30:00,2025-05-07 12:42:40,0,0,0,22
2025-05-08 12:00:00,2025-05-07 12:42:40,0,0,0,3
2025-05-08 12:30:00,2025-05-07 12:42:40,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:42:40,0,0,0,19
2025-05-08 13:30:00,2025-05-07 12:42:40,0,0,0,22
2025-05-08 14:00:00,2025-05-07 12:42:40,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:42:40,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:42:40,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:42:40,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:42:40,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:42:45,0,0,0,1
2025-05-08 11:30:00,2025-05-07 12:42:45,0,0,0,19
2025-05-08 12:00:00,2025-05-07 12:42:45,0,0,0,3
2025-05-08 12:30:00,2025-05-07 12:42:45,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:42:45,0,0,0,19
2025-05-08 13:30:00,2025-05-07 12:42:45,0,0,0,19
2025-05-08 14:00:00,2025-05-07 12:42:45,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:42:45,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:42:45,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:42:45,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:42:45,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:42:50,0,0,0,1
2025-05-08 11:30:00,2025-05-07 12:42:50,0,0,0,17
2025-05-08 12:00:00,2025-05-07 12:42:50,0,0,0,3
2025-05-08 12:30:00,2025-05-07 12:42:50,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:42:50,0,0,0,19
2025-05-08 13:30:00,2025-05-07 12:42:50,0,0,0,16
2025-05-08 14:00:00,2025-05-07 12:42:50,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:42:50,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:42:50,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:42:50,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:42:50,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:42:55,0,0,0,1
2025-05-08 11:30:00,2025-05-07 12:42:55,0,0,0,17
2025-05-08 12:00:00,2025-05-07 12:42:55,0,0,0,3
2025-05-08 12:30:00,2025-05-07 12:42:55,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:42:55,0,0,0,19
2025-05-08 13:30:00,2025-05-07 12:42:55,0,0,0,14
2025-05-08 14:00:00,2025-05-07 12:42:55,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:42:55,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:42:55,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:42:55,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:42:55,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:43:00,0,0,0,1
2025-05-08 11:30:00,2025-05-07 12:43:00,0,0,0,17
2025-05-08 12:00:00,2025-05-07 12:43:00,0,0,0,3
2025-05-08 12:30:00,2025-05-07 12:43:00,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:43:00,0,0,0,19
2025-05-08 13:30:00,2025-05-07 12:43:00,0,0,0,14
2025-05-08 14:00:00,2025-05-07 12:43:00,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:43:00,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:43:00,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:43:00,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:43:00,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:43:05,0,0,0,1
2025-05-08 11:30:00,2025-05-07 12:43:05,0,0,0,14
2025-05-08 12:00:00,2025-05-07 12:43:05,0,0,0,3
2025-05-08 12:30:00,2025-05-07 12:43:05,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:43:05,0,0,0,19
2025-05-08 13:30:00,2025-05-07 12:43:05,0,0,0,14
2025-05-08 14:00:00,2025-05-07 12:43:05,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:43:05,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:43:05,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:43:05,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:43:05,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:43:10,0,0,0,1
2025-05-08 11:30:00,2025-05-07 12:43:10,0,0,0,14
2025-05-08 12:00:00,2025-05-07 12:43:10,0,0,0,3
2025-05-08 12:30:00,2025-05-07 12:43:10,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:43:10,0,0,0,16
2025-05-08 13:30:00,2025-05-07 12:43:10,0,0,0,14
2025-05-08 14:00:00,2025-05-07 12:43:10,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:43:10,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:43:10,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:43:10,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:43:10,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:43:15,0,0,0,1
2025-05-08 11:30:00,2025-05-07 12:43:15,0,0,0,14
2025-05-08 12:00:00,2025-05-07 12:43:15,0,0,0,3
2025-05-08 12:30:00,2025-05-07 12:43:15,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:43:15,0,0,0,16
2025-05-08 13:30:00,2025-05-07 12:43:15,0,0,0,14
2025-05-08 14:00:00,2025-05-07 12:43:15,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:43:15,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:43:15,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:43:15,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:43:15,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:43:20,0,0,0,1
2025-05-08 11:30:00,2025-05-07 12:43:20,0,0,0,14
2025-05-08 12:00:00,2025-05-07 12:43:20,0,0,0,3
2025-05-08 12:30:00,2025-05-07 12:43:20,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:43:20,0,0,0,16
2025-05-08 13:30:00,2025-05-07 12:43:20,0,0,0,14
2025-05-08 14:00:00,2025-05-07 12:43:20,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:43:20,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:43:20,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:43:20,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:43:20,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:43:25,0,0,0,1
2025-05-08 11:30:00,2025-05-07 12:43:25,0,0,0,14
2025-05-08 12:00:00,2025-05-07 12:43:25,0,0,0,3
2025-05-08 12:30:00,2025-05-07 12:43:25,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:43:25,0,0,0,16
2025-05-08 13:30:00,2025-05-07 12:43:25,0,0,0,11
2025-05-08 14:00:00,2025-05-07 12:43:25,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:43:25,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:43:25,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:43:25,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:43:25,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:43:30,0,0,0,1
2025-05-08 11:30:00,2025-05-07 12:43:30,0,0,0,14
2025-05-08 12:00:00,2025-05-07 12:43:30,0,0,0,0
2025-05-08 12:30:00,2025-05-07 12:43:30,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:43:30,0,0,0,16
2025-05-08 13:30:00,2025-05-07 12:43:30,0,0,0,9
2025-05-08 14:00:00,2025-05-07 12:43:30,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:43:30,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:43:30,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:43:30,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:43:30,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:43:35,0,0,0,1
2025-05-08 11:30:00,2025-05-07 12:43:35,0,0,0,14
2025-05-08 12:00:00,2025-05-07 12:43:35,0,0,0,0
2025-05-08 12:30:00,2025-05-07 12:43:35,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:43:35,0,0,0,16
2025-05-08 13:30:00,2025-05-07 12:43:35,0,0,0,6
2025-05-08 14:00:00,2025-05-07 12:43:35,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:43:35,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:43:35,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:43:35,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:43:35,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:43:40,0,0,0,1
2025-05-08 11:30:00,2025-05-07 12:43:40,0,0,0,11
2025-05-08 12:00:00,2025-05-07 12:43:40,0,0,0,0
2025-05-08 12:30:00,2025-05-07 12:43:40,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:43:40,0,0,0,16
2025-05-08 13:30:00,2025-05-07 12:43:40,0,0,0,6
2025-05-08 14:00:00,2025-05-07 12:43:40,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:43:40,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:43:40,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:43:40,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:43:40,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:43:45,0,0,0,1
2025-05-08 11:30:00,2025-05-07 12:43:45,0,0,0,11
2025-05-08 12:00:00,2025-05-07 12:43:45,0,0,0,0
2025-05-08 12:30:00,2025-05-07 12:43:45,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:43:45,0,0,0,16
2025-05-08 13:30:00,2025-05-07 12:43:45,0,0,0,5
2025-05-08 14:00:00,2025-05-07 12:43:45,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:43:45,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:43:45,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:43:45,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:43:45,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:43:50,0,0,0,0
2025-05-08 11:30:00,2025-05-07 12:43:50,0,0,0,11
2025-05-08 12:00:00,2025-05-07 12:43:50,0,0,0,0
2025-05-08 12:30:00,2025-05-07 12:43:50,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:43:50,0,0,0,16
2025-05-08 13:30:00,2025-05-07 12:43:50,0,0,0,5
2025-05-08 14:00:00,2025-05-07 12:43:50,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:43:50,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:43:50,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:43:50,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:43:50,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:43:55,0,0,0,0
2025-05-08 11:30:00,2025-05-07 12:43:55,0,0,0,9
2025-05-08 12:00:00,2025-05-07 12:43:55,0,0,0,0
2025-05-08 12:30:00,2025-05-07 12:43:55,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:43:55,0,0,0,16
2025-05-08 13:30:00,2025-05-07 12:43:55,0,0,0,5
2025-05-08 14:00:00,2025-05-07 12:43:55,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:43:55,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:43:55,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:43:55,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:43:55,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:44:00,0,0,0,0
2025-05-08 11:30:00,2025-05-07 12:44:00,0,0,0,9
2025-05-08 12:00:00,2025-05-07 12:44:00,0,0,0,0
2025-05-08 12:30:00,2025-05-07 12:44:00,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:44:00,0,0,0,16
2025-05-08 13:30:00,2025-05-07 12:44:00,0,0,0,4
2025-05-08 14:00:00,2025-05-07 12:44:00,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:44:00,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:44:00,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:44:00,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:44:00,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:44:05,0,0,0,0
2025-05-08 11:30:00,2025-05-07 12:44:05,0,0,0,9
2025-05-08 12:00:00,2025-05-07 12:44:05,0,0,0,0
2025-05-08 12:30:00,2025-05-07 12:44:05,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:44:05,0,0,0,16
2025-05-08 13:30:00,2025-05-07 12:44:05,0,0,0,1
2025-05-08 14:00:00,2025-05-07 12:44:05,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:44:05,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:44:05,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:44:05,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:44:05,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:44:10,0,0,0,0
2025-05-08 11:30:00,2025-05-07 12:44:10,0,0,0,9
2025-05-08 12:00:00,2025-05-07 12:44:10,0,0,0,0
2025-05-08 12:30:00,2025-05-07 12:44:10,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:44:10,0,0,0,16
2025-05-08 13:30:00,2025-05-07 12:44:10,0,0,0,1
2025-05-08 14:00:00,2025-05-07 12:44:10,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:44:10,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:44:10,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:44:10,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:44:10,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:44:15,0,0,0,0
2025-05-08 11:30:00,2025-05-07 12:44:15,0,0,0,8
2025-05-08 12:00:00,2025-05-07 12:44:15,0,0,0,0
2025-05-08 12:30:00,2025-05-07 12:44:15,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:44:15,0,0,0,16
2025-05-08 13:30:00,2025-05-07 12:44:15,0,0,0,1
2025-05-08 14:00:00,2025-05-07 12:44:15,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:44:15,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:44:15,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:44:15,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:44:15,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:44:20,0,0,0,0
2025-05-08 11:30:00,2025-05-07 12:44:20,0,0,0,8
2025-05-08 12:00:00,2025-05-07 12:44:20,0,0,0,0
2025-05-08 12:30:00,2025-05-07 12:44:20,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:44:20,0,0,0,16
2025-05-08 13:30:00,2025-05-07 12:44:20,0,0,0,1
2025-05-08 14:00:00,2025-05-07 12:44:20,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:44:20,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:44:20,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:44:20,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:44:20,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:44:25,0,0,0,0
2025-05-08 11:30:00,2025-05-07 12:44:25,0,0,0,8
2025-05-08 12:00:00,2025-05-07 12:44:25,0,0,0,0
2025-05-08 12:30:00,2025-05-07 12:44:25,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:44:25,0,0,0,14
2025-05-08 13:30:00,2025-05-07 12:44:25,0,0,0,1
2025-05-08 14:00:00,2025-05-07 12:44:25,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:44:25,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:44:25,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:44:25,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:44:25,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:44:30,0,0,0,0
2025-05-08 11:30:00,2025-05-07 12:44:30,0,0,0,8
2025-05-08 12:00:00,2025-05-07 12:44:30,0,0,0,0
2025-05-08 12:30:00,2025-05-07 12:44:30,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:44:30,0,0,0,14
2025-05-08 13:30:00,2025-05-07 12:44:30,0,0,0,1
2025-05-08 14:00:00,2025-05-07 12:44:30,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:44:30,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:44:30,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:44:30,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:44:30,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:44:35,0,0,0,0
2025-05-08 11:30:00,2025-05-07 12:44:35,0,0,0,3
2025-05-08 12:00:00,2025-05-07 12:44:35,0,0,0,0
2025-05-08 12:30:00,2025-05-07 12:44:35,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:44:35,0,0,0,11
2025-05-08 13:30:00,2025-05-07 12:44:35,0,0,0,1
2025-05-08 14:00:00,2025-05-07 12:44:35,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:44:35,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:44:35,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:44:35,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:44:35,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:44:40,0,0,0,0
2025-05-08 11:30:00,2025-05-07 12:44:40,0,0,0,0
2025-05-08 12:00:00,2025-05-07 12:44:40,0,0,0,0
2025-05-08 12:30:00,2025-05-07 12:44:40,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:44:40,0,0,0,11
2025-05-08 13:30:00,2025-05-07 12:44:40,0,0,0,0
2025-05-08 14:00:00,2025-05-07 12:44:40,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:44:40,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:44:40,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:44:40,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:44:40,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:44:45,0,0,0,0
2025-05-08 11:30:00,2025-05-07 12:44:45,0,0,0,0
2025-05-08 12:00:00,2025-05-07 12:44:45,0,0,0,0
2025-05-08 12:30:00,2025-05-07 12:44:45,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:44:45,0,0,0,11
2025-05-08 13:30:00,2025-05-07 12:44:45,0,0,0,0
2025-05-08 14:00:00,2025-05-07 12:44:45,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:44:45,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:44:45,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:44:45,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:44:45,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:44:50,0,0,0,0
2025-05-08 11:30:00,2025-05-07 12:44:50,0,0,0,0
2025-05-08 12:00:00,2025-05-07 12:44:50,0,0,0,0
2025-05-08 12:30:00,2025-05-07 12:44:50,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:44:50,0,0,0,11
2025-05-08 13:30:00,2025-05-07 12:44:50,0,0,0,0
2025-05-08 14:00:00,2025-05-07 12:44:50,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:44:50,0,0,0,0
2025-05-08 15:00:00,2025-05-07 12:44:50,0,0,0,0
2025-05-08 15:30:00,2025-05-07 12:44:50,0,0,0,0
2025-05-08 16:00:00,2025-05-07 12:44:50,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:44:55,0,0,0,0
2025-05-08 11:30:00,2025-05-07 12:44:55,0,0,0,0
2025-05-08 12:00:00,2025-05-07 12:44:55,0,0,0,0
2025-05-08 12:30:00,2025-05-07 12:44:55,0,0,0,42
2025-05-08 13:00:00,2025-05-07 12:44:55,0,0,0,10
2025-05-08 13:30:00,2025-05-07 12:44:55,0,0,0,0
2025-05-08 14:00:00,2025-05-07 12:44:55,0,0,0,0
2025-05-08 14:30:00,2025-05-07 12:44:55,0,0,0,0
